user_id,product_id,discount_offered,converted
616,1193,27,1
828,1150,49,1
683,1247,47,1
460,1267,33,1
356,1251,42,0
324,1003,37,0
133,1076,11,0
888,1087,16,1
805,1270,35,1
840,1225,36,1
127,1018,24,0
106,1113,21,0
604,1251,40,0
799,1233,7,0
378,1279,5,0
905,1202,31,0
51,1083,44,1
29,1125,37,1
462,1175,24,0
296,1069,18,1
297,1047,40,0
726,1256,9,1
779,1215,27,1
407,1030,49,0
769,1281,19,0
814,1237,10,0
613,1248,37,0
405,1025,23,0
346,1074,17,0
622,1206,33,0
420,1094,10,0
182,1127,19,1
983,1025,20,1
825,1116,28,0
1,1048,27,0
831,1226,14,1
950,1266,45,0
567,1099,45,1
371,1011,21,0
936,1085,48,0
911,1214,49,0
661,1173,34,0
431,1209,48,1
969,1064,50,1
309,1258,14,0
137,1121,23,0
202,1298,33,0
436,1054,6,0
313,1272,40,1
117,1241,23,0
666,1243,11,0
937,1018,30,0
803,1187,19,1
575,1144,42,0
244,1262,7,0
537,1239,42,1
602,1298,20,0
75,1076,6,0
806,1188,35,1
386,1246,32,0
903,1130,11,0
210,1283,34,0
475,1079,47,0
418,1072,11,1
347,1263,40,0
529,1191,33,0
640,1063,28,1
939,1012,43,0
955,1141,8,0
876,1254,33,1
763,1043,48,1
179,1017,9,0
182,1063,33,1
664,1253,34,1
25,1292,33,1
967,1008,30,0
180,1090,23,0
710,1208,30,0
501,1292,41,0
856,1284,31,1
161,1118,34,1
177,1175,34,0
285,1076,7,0
63,1101,47,0
662,1151,11,1
666,1270,13,0
156,1071,45,0
882,1180,46,0
469,1124,17,0
49,1293,19,0
967,1285,9,1
849,1195,33,0
84,1228,39,1
361,1275,31,0
689,1106,31,0
148,1021,12,0
630,1064,36,0
342,1165,24,0
476,1027,14,0
63,1285,17,0
701,1148,33,1
360,1281,39,1
561,1164,12,0
327,1224,33,0
769,1272,35,1
736,1146,45,1
141,1030,34,1
990,1045,26,0
215,1275,25,1
435,1034,16,0
891,1141,15,0
952,1221,6,1
723,1022,45,0
318,1180,6,0
32,1231,38,0
670,1038,7,0
285,1070,20,0
305,1116,8,0
429,1239,27,1
477,1148,24,0
286,1009,29,1
144,1288,34,1
424,1050,22,1
19,1005,46,1
18,1126,15,0
769,1075,33,0
590,1165,21,0
371,1278,30,0
175,1300,27,0
194,1290,24,1
502,1077,49,0
988,1298,6,1
113,1137,28,1
114,1106,35,0
222,1095,31,1
678,1135,6,1
947,1068,18,0
831,1147,8,0
644,1159,17,1
897,1163,40,0
264,1189,39,1
925,1095,48,0
55,1181,12,1
871,1288,6,0
643,1187,10,1
800,1138,35,0
778,1130,14,1
458,1194,48,0
979,1273,25,0
878,1144,46,1
162,1016,14,0
380,1245,27,1
993,1107,7,0
87,1088,36,1
55,1129,24,0
476,1004,14,0
800,1095,33,0
178,1209,45,0
391,1225,50,1
349,1047,38,0
8,1181,41,1
833,1106,24,1
313,1199,12,0
759,1106,11,1
835,1280,10,0
984,1260,15,0
983,1108,48,0
443,1019,22,0
767,1296,46,1
328,1171,33,1
54,1195,29,0
761,1012,25,0
239,1195,50,1
229,1283,7,0
579,1182,22,0
51,1144,28,1
609,1182,42,0
604,1030,14,0
264,1084,31,1
418,1166,16,0
803,1284,11,1
96,1281,21,0
88,1096,5,1
78,1266,30,0
288,1298,19,0
120,1296,37,0
814,1225,41,0
491,1042,35,1
912,1246,39,1
452,1208,5,0
500,1237,12,0
165,1022,16,1
182,1185,23,1
469,1242,29,0
910,1283,36,0
735,1041,16,1
823,1162,17,0
944,1160,32,1
978,1089,5,1
7,1012,10,0
330,1073,12,1
775,1076,8,0
673,1201,9,0
151,1010,29,0
85,1226,26,0
147,1176,32,0
624,1276,43,0
381,1039,27,0
915,1060,8,0
548,1066,8,0
285,1124,25,0
700,1164,41,0
82,1159,45,1
514,1057,6,1
897,1078,11,0
815,1194,20,0
709,1285,21,0
916,1015,24,1
523,1012,27,0
746,1101,38,0
386,1156,15,0
707,1125,38,0
471,1280,37,0
119,1110,30,0
396,1146,6,1
532,1216,27,0
261,1162,45,0
805,1128,26,1
934,1150,38,0
256,1036,19,0
734,1173,14,0
905,1022,19,0
226,1206,46,1
53,1127,33,1
940,1217,27,0
867,1096,21,1
500,1164,13,1
506,1148,40,0
854,1018,13,0
364,1294,20,0
280,1195,40,0
593,1151,37,0
714,1123,35,0
158,1187,10,1
632,1149,14,0
59,1104,20,0
727,1243,8,0
128,1231,26,1
736,1206,17,0
721,1198,20,1
882,1087,33,0
115,1142,10,0
209,1199,30,0
526,1046,15,0
521,1288,28,0
552,1015,33,0
962,1044,7,1
237,1169,14,0
281,1044,5,0
359,1098,47,0
201,1261,30,1
758,1109,16,1
278,1283,18,0
235,1104,29,0
494,1256,12,0
4,1206,47,1
666,1043,8,0
442,1245,32,0
29,1287,11,1
109,1273,14,0
610,1083,40,0
727,1110,6,0
805,1190,30,0
75,1288,18,0
838,1251,20,0
146,1212,47,0
128,1291,46,1
853,1133,21,1
42,1201,50,0
356,1285,26,0
41,1095,8,0
934,1278,23,0
34,1219,6,1
17,1089,43,0
677,1072,13,1
153,1247,23,1
998,1129,20,0
378,1212,29,0
588,1096,22,1
599,1075,27,0
629,1054,25,0
874,1054,15,0
342,1218,43,0
981,1016,45,1
27,1099,8,1
825,1020,29,1
287,1046,36,0
646,1193,34,0
731,1058,49,1
168,1111,30,0
610,1129,40,1
268,1194,38,0
749,1008,13,0
821,1029,16,0
455,1112,6,0
906,1161,42,1
685,1131,9,0
401,1188,9,0
922,1163,26,0
981,1197,9,0
476,1204,8,0
702,1212,13,0
634,1109,33,1
558,1276,26,0
576,1073,31,0
130,1167,14,1
822,1260,20,1
363,1243,46,1
705,1275,46,1
819,1102,14,0
693,1173,10,1
292,1171,9,0
371,1141,10,0
794,1188,29,0
29,1086,8,1
149,1052,44,0
779,1111,36,1
296,1043,39,0
11,1211,14,0
512,1200,38,0
676,1298,40,1
113,1240,10,1
187,1115,47,1
807,1026,50,1
744,1299,20,0
227,1077,23,0
310,1137,38,0
98,1020,29,0
55,1211,35,0
623,1240,45,1
664,1039,21,0
758,1268,34,0
406,1207,43,1
69,1267,35,1
312,1154,23,0
289,1042,39,1
762,1011,33,1
548,1294,5,0
751,1098,8,0
148,1275,32,0
467,1230,22,1
739,1220,30,0
244,1065,44,0
491,1232,23,0
849,1052,10,1
958,1263,5,0
507,1267,12,1
365,1154,37,0
482,1140,47,1
201,1051,25,0
154,1117,28,0
450,1046,29,1
501,1088,47,0
73,1208,23,0
713,1269,33,0
296,1089,14,0
17,1118,16,0
641,1054,37,0
217,1116,11,1
61,1118,21,1
939,1260,14,1
616,1075,35,0
42,1007,10,1
25,1122,21,0
39,1011,41,1
803,1215,22,0
131,1279,30,1
498,1028,20,1
229,1235,12,0
108,1026,28,0
172,1054,17,0
435,1029,33,0
478,1164,36,0
102,1270,28,1
866,1035,20,1
524,1286,15,1
275,1273,36,0
613,1208,10,0
44,1238,39,1
955,1093,37,1
817,1173,22,0
957,1079,41,0
17,1110,17,0
330,1217,14,0
569,1106,41,1
823,1047,30,0
497,1181,50,1
815,1064,21,1
12,1246,5,1
318,1244,29,0
592,1087,38,0
216,1217,43,0
339,1007,14,1
776,1278,24,0
991,1210,11,1
661,1169,20,1
81,1138,41,1
727,1230,33,1
485,1161,16,0
374,1001,21,0
976,1236,24,1
710,1188,30,0
200,1004,23,1
537,1132,16,0
466,1218,25,0
89,1260,46,0
268,1001,38,1
655,1071,11,0
571,1178,49,0
922,1189,39,1
489,1291,19,1
877,1008,5,0
538,1253,30,0
47,1292,39,1
288,1244,29,0
778,1123,46,1
16,1299,19,0
711,1283,26,0
401,1032,10,0
919,1146,19,1
794,1156,28,0
981,1016,25,1
86,1047,11,1
250,1251,33,0
391,1187,36,0
782,1031,36,1
335,1260,9,0
629,1017,8,0
519,1039,26,0
137,1039,22,1
883,1132,39,0
688,1030,21,1
840,1158,28,0
498,1278,6,0
827,1203,17,1
727,1066,19,1
477,1108,9,0
594,1268,7,0
223,1222,41,1
990,1292,41,1
372,1018,41,1
935,1090,7,0
995,1181,39,1
402,1255,27,0
443,1253,32,1
490,1257,34,1
615,1087,22,1
273,1090,40,0
526,1237,37,1
159,1070,30,1
152,1044,44,1
995,1200,21,1
620,1152,44,0
188,1086,11,0
813,1019,12,0
98,1101,35,0
131,1095,16,0
805,1254,35,0
171,1030,48,0
936,1249,23,0
986,1033,14,0
183,1229,43,1
983,1012,16,0
364,1118,24,0
39,1155,41,0
527,1246,45,1
888,1247,11,0
497,1029,18,1
516,1161,15,0
349,1235,11,0
982,1190,33,1
921,1117,14,0
397,1271,33,0
722,1258,13,0
161,1180,40,0
16,1172,14,0
493,1274,23,1
426,1259,35,0
108,1135,21,1
894,1171,13,0
450,1210,49,0
311,1236,37,1
739,1186,38,0
170,1095,49,1
546,1011,28,0
414,1068,13,0
251,1210,11,1
759,1196,20,0
781,1098,23,0
141,1093,43,1
274,1022,10,0
416,1172,15,0
608,1134,16,0
739,1025,46,0
891,1185,17,1
39,1085,16,0
814,1055,25,0
29,1251,14,0
958,1144,24,0
477,1167,40,1
318,1224,32,0
245,1220,28,0
748,1179,9,0
697,1119,41,1
272,1265,16,0
440,1150,39,1
748,1215,44,1
239,1197,6,1
377,1042,45,0
266,1053,49,1
926,1251,43,0
921,1295,46,1
359,1271,13,1
340,1123,26,0
389,1266,9,0
577,1029,16,0
990,1035,5,1
689,1006,48,1
3,1111,26,0
429,1294,42,0
142,1077,23,0
376,1147,20,0
670,1067,35,0
324,1008,7,0
146,1122,27,0
958,1175,46,0
293,1179,22,0
665,1085,30,1
432,1045,17,0
705,1136,22,1
949,1016,7,1
975,1195,27,0
585,1009,7,0
399,1015,29,0
817,1102,31,0
889,1226,48,1
344,1278,31,0
964,1113,43,0
140,1001,29,0
187,1266,28,0
805,1208,12,0
61,1110,13,0
997,1200,50,1
939,1012,41,1
380,1188,34,0
710,1154,23,1
807,1279,20,0
440,1171,28,0
319,1134,48,0
302,1025,25,0
344,1018,40,0
11,1190,44,0
62,1141,43,1
845,1043,10,0
226,1284,9,0
153,1146,18,0
711,1092,49,1
564,1179,46,0
772,1056,8,0
571,1155,12,1
584,1160,28,0
660,1111,15,0
861,1137,21,0
575,1232,25,1
310,1220,30,0
885,1068,47,1
243,1249,48,0
493,1006,49,0
366,1280,31,0
330,1094,20,0
107,1269,30,1
226,1197,37,1
825,1025,35,1
218,1148,10,1
937,1118,48,1
753,1066,12,1
506,1175,11,0
259,1076,38,0
888,1114,48,0
774,1111,18,0
517,1249,20,0
773,1203,47,1
54,1147,13,0
47,1035,14,1
727,1026,21,0
689,1238,16,0
521,1014,10,0
99,1045,23,0
20,1216,47,1
890,1233,45,1
753,1193,33,0
573,1051,10,0
891,1214,29,1
490,1151,28,0
419,1275,29,1
690,1076,20,1
850,1220,20,0
62,1187,10,0
145,1289,41,0
216,1028,25,0
3,1180,8,1
160,1253,38,0
739,1126,32,0
998,1177,42,0
781,1037,45,1
120,1099,32,0
893,1098,21,1
89,1127,18,0
329,1168,11,1
580,1080,26,1
910,1294,5,1
357,1126,33,1
610,1150,35,0
267,1016,34,0
617,1028,19,0
952,1173,22,1
323,1046,39,1
635,1236,34,1
988,1214,38,1
541,1085,46,0
649,1282,15,0
195,1232,31,1
921,1085,28,1
738,1065,39,1
332,1134,43,1
170,1151,12,0
521,1115,22,0
463,1064,17,1
40,1158,49,1
537,1077,28,1
261,1146,27,1
395,1225,16,1
955,1103,34,0
226,1088,35,1
984,1168,32,0
124,1170,26,0
975,1135,48,0
38,1050,32,1
328,1134,17,0
251,1137,29,1
901,1245,48,0
176,1109,50,1
602,1287,11,0
914,1021,49,1
454,1090,10,0
37,1296,28,1
316,1112,23,0
688,1077,23,1
973,1177,40,0
796,1148,13,0
965,1101,40,1
973,1246,42,1
593,1117,44,1
114,1092,33,0
40,1028,28,0
301,1025,9,0
224,1058,46,0
318,1297,49,0
349,1134,30,0
115,1249,18,0
698,1038,43,0
323,1075,33,0
568,1142,10,0
40,1168,11,0
866,1259,41,1
40,1225,22,0
859,1152,27,0
973,1019,48,0
749,1146,42,0
289,1241,5,0
262,1237,8,0
216,1035,48,0
147,1190,39,1
336,1001,27,0
168,1153,31,1
92,1126,30,0
353,1226,12,0
571,1221,47,0
571,1211,20,1
816,1025,45,0
681,1016,7,0
781,1182,36,1
363,1129,9,0
557,1042,24,0
345,1236,18,0
693,1034,36,1
170,1045,30,0
356,1134,10,0
191,1021,40,1
667,1122,44,1
422,1070,9,0
700,1048,17,0
7,1039,36,1
133,1287,20,0
747,1010,5,0
557,1030,17,0
826,1244,15,0
761,1274,12,0
31,1088,29,1
535,1244,44,1
426,1015,36,1
394,1004,28,0
672,1191,32,0
363,1168,18,0
437,1009,49,0
670,1109,7,0
551,1137,40,1
927,1154,31,1
82,1209,24,0
356,1272,19,1
258,1143,31,1
718,1099,49,1
589,1069,45,0
989,1247,32,0
524,1261,29,1
295,1276,46,1
962,1079,48,1
224,1146,50,0
525,1111,37,0
46,1258,50,1
667,1093,18,0
113,1013,12,0
233,1260,18,1
17,1109,5,0
360,1189,20,0
223,1095,22,0
866,1105,11,1
700,1008,19,0
448,1067,28,1
856,1191,17,1
365,1256,13,0
675,1009,19,0
326,1117,39,1
467,1267,28,0
414,1099,37,1
455,1298,20,0
586,1164,12,0
233,1141,33,0
224,1268,27,0
994,1037,49,1
831,1074,35,0
412,1073,44,1
572,1199,18,1
335,1130,34,0
222,1246,43,0
37,1060,31,0
989,1279,20,0
278,1103,10,0
196,1296,37,1
916,1151,48,1
864,1157,22,1
484,1206,20,0
242,1179,16,1
324,1197,24,0
731,1223,49,0
192,1089,44,1
17,1287,33,1
524,1276,34,0
918,1236,30,0
401,1183,26,1
906,1209,37,0
886,1130,43,0
705,1153,33,0
22,1013,26,0
474,1122,49,0
120,1220,17,0
210,1106,13,0
306,1070,28,1
270,1195,19,1
704,1186,40,0
687,1099,17,0
285,1082,31,1
716,1075,48,0
676,1192,41,0
763,1214,11,1
227,1144,12,1
948,1216,41,0
381,1015,45,0
460,1217,18,0
7,1035,16,1
29,1183,40,1
907,1270,44,1
33,1100,21,0
646,1007,44,0
879,1030,33,0
79,1144,31,0
928,1111,5,0
947,1232,38,1
459,1179,8,0
570,1072,28,1
983,1210,25,0
538,1220,37,0
482,1080,11,1
430,1083,5,0
738,1042,45,0
285,1273,7,0
516,1191,48,1
977,1173,19,1
99,1007,35,0
397,1155,20,0
489,1010,14,0
39,1034,33,0
271,1036,10,0
887,1006,33,1
797,1215,21,1
157,1134,26,1
75,1285,28,0
884,1126,21,0
800,1174,25,0
130,1152,15,0
687,1026,11,1
974,1115,46,1
84,1284,43,0
22,1075,9,0
459,1166,48,1
539,1189,25,0
707,1078,22,0
849,1090,39,1
382,1176,24,1
748,1021,19,1
440,1054,9,0
604,1184,17,0
989,1222,16,0
21,1179,25,1
303,1276,41,0
976,1112,10,0
869,1224,11,0
955,1214,30,1
84,1059,46,0
774,1109,12,0
659,1157,13,0
953,1191,31,0
453,1200,8,0
387,1196,25,0
507,1035,35,0
257,1246,25,0
570,1237,44,0
892,1104,29,0
934,1007,43,1
527,1283,19,0
162,1001,39,0
957,1219,47,1
163,1230,45,0
832,1172,41,0
793,1087,46,1
792,1041,32,0
524,1123,18,1
786,1298,8,0
271,1178,24,0
492,1063,38,0
208,1165,16,0
539,1187,37,0
584,1209,28,0
60,1227,24,0
430,1048,9,0
985,1224,42,1
657,1003,34,1
605,1175,28,1
309,1099,47,1
520,1116,44,0
591,1270,11,0
27,1253,40,1
686,1095,42,0
562,1273,20,0
199,1024,19,1
387,1116,50,1
349,1151,27,0
960,1050,16,0
940,1206,33,0
693,1079,48,1
536,1070,19,1
828,1027,33,1
378,1271,49,0
899,1050,47,0
916,1292,25,0
558,1247,19,0
527,1264,18,0
153,1079,46,1
734,1190,48,0
206,1047,20,0
455,1189,19,0
273,1256,46,1
894,1222,8,1
236,1241,31,1
852,1269,27,0
740,1001,33,1
521,1034,45,1
678,1079,13,0
944,1236,47,0
956,1098,47,0
831,1082,11,0
726,1192,46,1
501,1253,8,0
117,1038,9,0
386,1014,9,0
344,1209,15,0
584,1089,45,1
395,1056,32,0
64,1094,20,1
717,1093,45,1
721,1085,34,0
72,1245,8,0
789,1022,6,0
274,1291,50,1
990,1272,7,0
320,1122,25,1
338,1128,10,0
366,1113,47,0
495,1273,22,0
607,1130,48,0
166,1132,9,0
544,1085,13,1
11,1081,24,1
301,1069,32,1
729,1148,30,1
801,1016,22,1
102,1105,23,0
425,1165,7,1
392,1201,13,0
779,1197,40,0
214,1185,35,1
691,1265,21,0
88,1100,27,1
553,1214,38,1
401,1278,45,1
588,1162,45,0
889,1157,9,1
46,1251,19,0
672,1097,7,0
463,1018,23,0
592,1097,32,0
310,1001,7,0
86,1216,42,1
92,1132,8,0
660,1260,28,0
673,1125,35,1
714,1082,49,0
936,1283,49,1
928,1171,15,1
242,1059,41,0
865,1032,5,0
2,1161,13,0
225,1284,21,1
801,1106,5,0
745,1105,7,1
973,1228,30,0
926,1188,35,0
929,1070,30,1
589,1290,27,0
116,1087,34,0
666,1056,14,1
918,1113,12,0
103,1013,48,1
194,1018,29,0
166,1182,26,1
871,1113,19,0
90,1229,45,0
686,1171,14,0
122,1295,24,1
143,1189,45,0
994,1079,27,0
106,1146,5,0
887,1182,6,0
428,1286,23,0
305,1250,18,1
872,1196,12,0
971,1071,42,0
317,1248,16,0
963,1146,30,0
635,1106,31,0
902,1263,33,1
9,1296,19,0
774,1070,50,1
73,1193,5,0
359,1068,47,1
223,1052,32,0
416,1285,7,1
553,1009,22,1
370,1251,38,1
716,1298,36,1
264,1184,33,1
840,1179,29,1
690,1198,30,0
860,1128,43,1
318,1020,12,0
84,1065,23,1
318,1182,46,1
111,1241,26,0
251,1024,33,1
383,1083,37,0
7,1185,42,1
459,1099,49,1
84,1062,50,0
208,1286,39,0
900,1022,47,0
390,1212,7,0
314,1126,23,1
22,1042,14,1
410,1098,31,0
895,1031,19,0
515,1158,15,1
127,1112,30,1
809,1247,28,1
700,1122,17,0
874,1273,36,1
14,1294,41,1
971,1207,8,1
978,1110,17,1
12,1278,13,1
87,1056,38,1
524,1057,41,0
909,1291,11,1
537,1114,5,0
301,1198,16,1
243,1179,25,0
122,1219,15,1
147,1277,48,0
567,1016,48,0
750,1061,48,1
356,1054,18,0
685,1168,38,0
904,1026,38,0
733,1065,29,0
631,1100,8,1
309,1074,30,0
695,1192,20,1
288,1171,14,0
307,1273,49,0
812,1187,6,0
594,1023,39,1
966,1181,23,0
914,1108,10,0
723,1162,23,0
662,1206,12,0
549,1078,18,1
352,1016,14,0
312,1096,7,1
873,1147,42,0
59,1002,33,1
643,1010,19,0
924,1125,27,0
714,1081,27,0
755,1140,22,0
35,1150,50,1
445,1288,23,1
93,1129,32,1
950,1239,30,1
959,1058,14,0
207,1198,8,0
353,1211,6,0
903,1045,7,1
332,1097,11,0
817,1279,20,1
862,1023,35,1
725,1044,14,1
159,1027,23,1
954,1282,32,1
957,1097,21,0
24,1036,32,0
404,1109,23,0
805,1055,41,0
516,1192,27,0
732,1219,24,0
364,1185,17,0
382,1069,17,0
532,1130,47,1
956,1055,15,0
152,1097,19,1
562,1087,21,0
689,1294,32,1
947,1119,23,1
608,1208,8,0
617,1154,26,0
420,1035,26,0
250,1079,41,0
117,1067,43,0
866,1034,38,1
512,1097,37,0
740,1169,48,1
578,1169,46,0
335,1151,44,0
418,1071,37,0
932,1003,16,1
774,1032,6,0
295,1287,32,1
938,1082,14,0
755,1043,26,1
371,1105,21,1
186,1001,30,0
246,1061,7,0
637,1270,11,1
268,1180,48,0
643,1224,12,0
237,1006,24,0
530,1103,16,0
552,1010,39,1
21,1071,21,1
911,1090,32,0
737,1226,45,0
867,1158,14,1
794,1228,26,1
520,1126,42,0
100,1209,37,1
752,1097,26,1
478,1074,48,0
599,1115,41,0
298,1191,17,0
940,1170,31,0
526,1204,19,1
334,1056,26,0
2,1208,34,0
375,1041,47,1
293,1032,44,1
837,1015,41,1
934,1062,38,1
553,1155,48,0
318,1284,38,0
502,1209,39,0
828,1187,46,0
381,1130,23,0
623,1127,12,1
14,1292,43,0
504,1114,37,1
231,1199,48,1
985,1013,32,0
84,1271,41,0
130,1089,29,1
743,1215,40,1
838,1278,21,0
145,1203,28,1
891,1074,25,1
857,1025,6,0
28,1101,35,0
66,1176,48,0
163,1117,37,1
229,1166,34,0
261,1041,16,1
449,1120,48,0
424,1097,16,0
460,1145,28,0
952,1216,28,0
676,1229,15,0
301,1130,17,1
919,1137,31,0
303,1273,12,0
287,1117,14,0
395,1094,12,0
10,1168,24,0
707,1203,12,0
630,1149,13,0
270,1183,11,0
592,1152,18,1
970,1074,32,0
605,1274,6,0
778,1042,47,1
844,1212,12,0
862,1101,17,0
361,1045,25,0
257,1082,32,0
133,1017,39,0
276,1073,27,1
776,1014,50,0
683,1157,19,0
972,1223,6,1
513,1132,16,0
313,1047,40,0
576,1107,7,0
886,1108,9,0
980,1265,7,0
284,1205,23,0
121,1079,6,0
107,1155,48,0
933,1271,41,1
687,1247,21,0
997,1019,18,0
204,1026,32,1
165,1217,31,1
305,1154,14,0
497,1154,7,0
632,1174,40,0
556,1092,42,1
824,1181,29,0
156,1131,26,0
367,1298,43,0
719,1275,34,0
902,1273,25,0
620,1076,34,1
251,1177,32,0
957,1184,35,1
916,1131,30,1
882,1049,47,0
334,1055,26,0
642,1154,25,0
969,1200,5,0
511,1118,41,0
293,1263,17,0
20,1046,25,0
282,1189,50,1
797,1129,13,0
1,1049,21,0
119,1025,25,0
35,1266,35,0
198,1118,43,1
485,1144,26,0
757,1200,16,0
59,1157,10,1
837,1134,20,0
161,1148,30,0
691,1071,9,0
206,1233,13,1
12,1299,50,1
490,1154,44,0
276,1090,18,1
693,1199,48,0
242,1161,46,1
216,1026,34,1
251,1121,30,1
811,1212,49,0
126,1063,33,0
994,1068,23,0
217,1253,12,0
306,1002,27,1
797,1108,46,0
185,1286,39,1
39,1049,35,0
223,1140,39,0
184,1218,36,0
495,1044,9,0
427,1269,20,0
178,1078,21,1
919,1216,36,0
428,1098,42,0
294,1236,36,1
852,1282,24,0
151,1149,6,0
384,1066,24,0
638,1234,22,0
813,1087,5,0
308,1079,33,0
336,1205,33,0
946,1279,23,1
746,1254,48,1
892,1130,44,0
375,1084,10,0
8,1276,48,0
341,1187,43,0
129,1046,50,0
776,1183,12,0
669,1268,28,0
352,1296,24,0
358,1100,18,0
517,1078,9,0
495,1272,45,0
86,1162,44,0
175,1044,38,1
802,1238,20,1
193,1134,49,0
311,1192,11,0
119,1278,20,1
218,1018,11,0
427,1012,31,0
970,1180,18,0
414,1123,18,0
114,1246,48,1
978,1222,37,0
145,1051,37,1
538,1071,48,1
648,1048,24,0
303,1019,40,1
744,1262,11,1
881,1084,36,0
588,1155,7,1
987,1053,43,0
840,1107,33,0
345,1135,28,0
814,1069,26,0
964,1011,10,0
801,1143,28,1
1,1192,44,0
147,1069,27,1
287,1023,42,1
976,1181,14,1
654,1293,20,1
53,1009,15,0
304,1271,36,0
69,1093,49,1
361,1017,10,1
602,1154,28,1
958,1149,37,1
220,1267,16,0
962,1106,31,1
704,1035,42,1
966,1119,22,0
575,1014,49,0
585,1014,43,0
161,1266,17,0
681,1140,44,0
89,1294,34,1
688,1119,45,0
781,1238,17,0
585,1034,38,0
757,1169,40,0
589,1010,34,0
159,1122,29,0
489,1145,6,0
971,1223,40,1
324,1257,22,0
610,1268,9,0
381,1004,23,0
102,1106,46,1
494,1085,22,1
644,1214,36,0
614,1121,25,0
19,1132,14,0
454,1197,41,0
482,1019,26,0
594,1130,17,1
397,1012,21,0
279,1081,13,0
851,1262,28,0
365,1125,48,0
331,1267,18,1
641,1140,50,0
344,1002,12,0
822,1008,41,1
455,1250,23,1
601,1139,32,0
725,1124,50,0
655,1228,45,0
65,1010,34,1
76,1212,11,1
711,1112,30,0
143,1008,44,0
917,1292,50,0
915,1253,50,0
828,1014,15,0
605,1240,18,0
473,1242,25,0
417,1149,12,1
305,1236,7,0
736,1167,32,1
497,1020,33,1
291,1216,27,1
940,1135,22,0
102,1129,39,0
986,1294,17,0
267,1246,16,1
867,1189,9,0
968,1044,43,1
622,1086,15,0
974,1044,15,0
842,1145,46,1
962,1051,35,0
942,1242,35,0
777,1294,17,0
3,1051,18,0
85,1266,49,0
794,1120,46,0
328,1200,29,0
816,1248,37,1
450,1070,37,0
454,1057,19,1
924,1039,20,0
629,1289,48,1
221,1018,42,1
154,1220,10,0
665,1244,48,1
12,1298,29,0
133,1283,19,0
994,1074,8,0
304,1110,8,0
293,1180,34,1
975,1032,38,1
300,1234,31,0
740,1282,35,0
783,1025,36,0
43,1279,48,1
944,1226,43,0
343,1057,13,0
326,1180,45,0
814,1232,12,0
498,1287,18,1
364,1064,37,0
891,1232,27,0
427,1289,25,0
21,1213,16,1
407,1258,6,1
619,1018,17,0
336,1175,8,0
815,1229,24,0
117,1226,18,1
124,1084,34,0
399,1291,33,0
793,1246,12,1
804,1110,16,0
715,1254,45,0
51,1088,42,1
783,1072,30,1
324,1030,6,1
789,1172,44,0
141,1177,18,1
470,1139,10,0
787,1194,46,0
802,1186,44,0
334,1218,35,0
893,1164,21,0
964,1161,29,0
373,1013,36,0
564,1296,16,0
494,1089,17,1
539,1042,23,1
669,1210,48,1
751,1229,29,0
156,1275,35,1
291,1279,41,1
648,1251,29,1
144,1208,20,0
106,1140,42,1
420,1280,47,0
670,1034,27,0
658,1018,18,0
2,1057,10,0
945,1112,29,0
589,1005,27,0
644,1182,47,0
90,1013,16,0
345,1285,17,0
350,1259,40,1
459,1090,43,1
263,1104,38,1
351,1186,10,0
108,1250,42,1
586,1255,44,0
39,1076,12,0
909,1108,12,0
159,1156,44,1
583,1082,37,0
959,1077,38,0
312,1258,48,1
241,1127,19,0
938,1282,40,1
445,1088,39,0
298,1204,50,1
952,1016,26,0
36,1151,27,0
84,1254,44,0
452,1188,49,1
886,1032,26,0
775,1271,9,0
822,1005,35,0
385,1169,17,1
172,1181,32,1
376,1178,24,1
685,1143,37,1
362,1248,20,1
559,1127,33,0
891,1263,27,1
141,1040,28,0
887,1255,38,0
918,1143,11,0
118,1240,42,0
277,1228,41,0
726,1198,8,0
220,1065,38,0
905,1011,46,1
26,1108,26,1
521,1026,9,0
783,1151,46,0
10,1221,27,1
984,1237,19,0
378,1237,35,0
633,1219,13,0
637,1151,47,0
682,1123,29,0
584,1144,29,0
152,1189,25,0
720,1255,13,0
49,1068,42,1
154,1104,26,0
859,1159,47,1
293,1300,27,1
580,1090,8,0
50,1256,33,0
664,1220,19,0
531,1009,5,0
612,1012,34,0
60,1244,33,1
167,1182,24,1
202,1284,37,1
857,1099,45,1
146,1197,48,1
915,1226,40,1
676,1103,26,1
970,1106,17,0
993,1058,11,0
439,1078,12,0
242,1075,32,0
581,1042,49,1
687,1181,47,0
561,1033,13,0
483,1071,29,0
108,1056,20,0
226,1105,14,0
673,1200,15,0
631,1101,35,1
661,1256,16,0
977,1074,35,1
662,1171,18,0
432,1143,48,1
805,1166,36,0
655,1261,21,0
419,1221,39,0
988,1083,5,0
455,1182,33,0
160,1010,8,0
523,1004,27,0
650,1292,32,0
969,1281,20,0
590,1215,16,0
77,1098,25,0
509,1101,49,0
441,1009,21,1
254,1061,44,1
921,1146,17,1
770,1063,36,0
320,1121,41,1
803,1226,19,1
263,1105,16,0
597,1260,19,0
658,1255,38,1
835,1207,10,1
554,1028,21,0
374,1170,24,0
637,1076,13,0
167,1116,9,0
937,1069,27,1
753,1234,37,1
459,1001,42,0
999,1167,18,1
280,1218,21,1
700,1273,23,0
302,1251,37,1
531,1174,5,0
